,DeviceID,created,lastEdited,uploaded,pot_img,loc_lat,loc_lon,loc_alt,loc_acc,loc_provider,loc_bearing,notes,Beta_key,Pothole Area (ft^2),Unnamed: 14,From John 8-27-15 from old form,Unnamed: 16,Surveyor,address
684,e16c2d5af62f9b2e,1.43698814673e+12,,7/16/2015 4:05:08,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_6997ea00-990c-4258-b223-7e00f24d3afb.jpg,41.78993595,-87.70834117,153.3236039,8.0,gps,,Grd,51c87162-6f37-4daf-9caa-dc0706993789,,,True,Duplicate,Denise,5657 S Homan Ave
685,e16c2d5af62f9b2e,1.43698806744e+12,,7/16/2015 4:05:08,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_54c875ea-0013-47e8-8539-009c9e7c0f41.jpg,41.79009147,-87.70842449,147.6222281,6.0,gps,,Grd area ,2170ce09-6ebd-494e-bc96-cc5fc196c828,,,True,Duplicate,Denise,5652 S Homan Ave
686,e16c2d5af62f9b2e,1.4369882005e+12,,7/16/2015 4:05:09,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_79485c39-eb1f-4650-9002-d612bbd4dfa0.jpg,41.7894291,-87.70832343,145.5870991,12.0,gps,,,ff9919e2-44e4-4773-9ade-57213e997f89,,,True,Duplicate,Denise,5711 S Homan Ave
687,e16c2d5af62f9b2e,1.4369881752e+12,,7/16/2015 4:05:09,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_98efe210-d1ff-44cc-90bf-ec8845fc9335.jpg,41.78958449,-87.70841712,148.2876522,8.0,gps,,,84915564-4fa1-4e8a-b0ef-137fc57571e7,,,True,Duplicate,Denise,5704 S Homan Ave
688,e16c2d5af62f9b2e,1.43698824635e+12,,7/16/2015 4:05:10,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_cebae718-9835-4676-9150-afc8f1d42b57.jpg,41.78919231,-87.70826033,152.7876501,16.0,gps,98.65289307,Grd,4e8abd57-7dcd-4b22-bf33-f82be1642d01,,,True,Duplicate,Denise,5719 S Homan Ave
689,e16c2d5af62f9b2e,1.43698834983e+12,,7/16/2015 4:05:11,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_f1cc4f0f-51c1-4dd2-bebe-6c44a2103034.jpg,41.78865162,-87.70836616,145.3111862,32.0,gps,84.03523254,,0e4da2d8-51cc-446d-b620-b83f776d4bbb,,,True,Duplicate,Denise,5736 S Homan Ave
690,e16c2d5af62f9b2e,1.43698831562e+12,,7/16/2015 4:05:11,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_cdf0f229-7bca-41a2-aafb-f9707e0b63eb.jpg,41.78867698,-87.70829916,152.0,7.715610027,gps,,,a068d485-3242-436a-bd97-50699b42e3b7,,,True,Duplicate,Denise,5737 S Homan Ave
691,e16c2d5af62f9b2e,1.43698829308e+12,,7/16/2015 4:05:11,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_d223fc0d-29a4-4423-9565-653f92531695.jpg,41.78907058,-87.70823884,152.5522509,12.0,gps,228.5715332,,1fc9bb3a-7a0b-435f-b924-4996bd00a828,,,True,Duplicate,Denise,5723 S Homan Ave
692,e16c2d5af62f9b2e,1.4369884658e+12,,7/16/2015 4:05:12,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_5d88c68f-fd4a-4ac8-938d-35c4b0958091.jpg,41.78801867,-87.70847402,152.2198995,8.0,gps,262.6416321,Severe road damage ,c7122fbd-5911-4765-b1a0-131628303d5a,,,True,Duplicate,Denise,3400-3428 W 58th St
693,e16c2d5af62f9b2e,1.43698837888e+12,,7/16/2015 4:05:12,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_88882803-7854-4748-b2cc-08bb7e7d214b.jpg,41.78854731,-87.70825858,147.7489929,12.0,gps,,Grd,7dd4c87e-b4d7-4bfb-8311-0cd6f7aa0613,,,True,Duplicate,Denise,5743 S Homan Ave
694,e16c2d5af62f9b2e,1.43698851694e+12,,7/16/2015 4:05:13,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_a468e392-8742-456c-90b9-342efeb5ec3c.jpg,41.7881025,-87.7094824,,74.66500092,network,,,fc68b3d5-0413-49d7-930f-337c2918c3d1,,,True,Duplicate,Denise,5759 S Trumbull Ave
695,e16c2d5af62f9b2e,1.43698855614e+12,,7/16/2015 4:05:13,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_c09ea7e6-3591-4b1d-8175-257736c0ccde.jpg,41.78847883,-87.70857526,160.3045763,32.0,gps,326.2928772,,4e46e800-b28f-4c64-9c7f-b8d9225ef433,,,True,Duplicate,Denise,5744 S Homan Ave
696,e16c2d5af62f9b2e,1.43698869118e+12,,7/16/2015 4:05:14,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_98b16c29-ffcf-4915-b9ef-84bf41371d19.jpg,41.78789104,-87.70965709,153.3426008,16.0,gps,293.1162109,,c216f7d4-d0c9-4032-b56b-3d3e094f66af,,,True,Duplicate,Denise,3431-3499 W 58th St
697,e16c2d5af62f9b2e,1.43698874314e+12,,7/16/2015 4:05:14,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_faa7c5bf-2f9b-40da-8bf4-88bcf545a5a4.jpg,41.78789865,-87.70989546,153.8664817,8.0,gps,,Runs down road ,34e1f136-ba83-4c1d-8258-ddb3a87c1fc8,,,True,Duplicate,Denise,3431-3499 W 58th St
698,e16c2d5af62f9b2e,1.43698877043e+12,,7/16/2015 4:05:15,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_9bda92ef-9cd0-41b2-bf90-598c3ab52377.jpg,41.78789884,-87.70989548,160.0606877,6.0,gps,,,052f301f-5fbf-4813-a231-a0188acfcee2,,,True,Duplicate,Denise,3431-3499 W 58th St
699,e16c2d5af62f9b2e,1.43698887245e+12,,7/16/2015 4:05:16,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_3d34a217-5f81-4ca7-84d0-e2131c0a5963.jpg,41.78789181,-87.71033627,156.7920243,8.0,gps,,Goes down road in series ,f4c672a5-50c7-4f0a-a9fe-2590af08f612,,,True,Duplicate,Denise,3431-3499 W 58th St
700,e16c2d5af62f9b2e,1.43698881955e+12,,7/16/2015 4:05:16,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_71014857-9d87-4b53-9600-6f9d16f49a67.jpg,41.7880951,-87.7103923,,45.0,network,,,8e3781da-8aa6-4348-ac3d-29d6587b65d0,,,True,Duplicate,Denise,5759 S St Louis Ave
701,e16c2d5af62f9b2e,1.4369890054e+12,,7/16/2015 4:05:17,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_59a3ebb1-0447-4640-b9a8-f9294fa46680.jpg,41.7878432,-87.71117816,153.6311447,4.0,gps,,,0e7fe93f-392c-4ede-8000-5955bad77821,,,True,Duplicate,Denise,3509 W 58th St
702,e16c2d5af62f9b2e,1.43698895225e+12,,7/16/2015 4:05:17,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_5466b064-fdf7-4557-b561-fd632f72ae62.jpg,41.78784467,-87.71093874,163.2939774,16.0,gps,,,adbab625-642f-4ef5-9dad-986a1d79db85,,,True,Duplicate,Denise,3505 W 58th St
703,e16c2d5af62f9b2e,1.43698893088e+12,,7/16/2015 4:05:17,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_e6ce2e63-67bc-46ab-81a4-9f8014ef5b57.jpg,41.78788869,-87.71068313,163.5024794,8.0,gps,,,f9125749-cb84-4933-9ca9-18a51ac4a444,,,True,Duplicate,Denise,5805 S St Louis Ave
704,e16c2d5af62f9b2e,1.43698907849e+12,,7/16/2015 4:05:18,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_2893e788-3e85-49fc-8270-81d8668a5a55.jpg,41.7879309,-87.7120535,,30.0,network,,,be790163-1a0e-43bb-a0eb-ced161825a19,,,True,Duplicate,Denise,3530 W 58th St
705,e16c2d5af62f9b2e,1.43698902665e+12,,7/16/2015 4:05:18,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_555f0cf6-a4c6-4ed9-bee0-ffb12ee064ae.jpg,41.78795346,-87.71209788,155.9558565,12.0,gps,,,e60cdb11-c186-415a-a207-aeaf160bb4b3,,,True,Duplicate,Denise,3532 W 58th St
706,e16c2d5af62f9b2e,1.43698910881e+12,,7/16/2015 4:05:19,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_944293e2-858a-442e-bc03-db60e1f564d6.jpg,41.78786375,-87.71248535,156.6523528,8.0,gps,,Gdr,9594b497-83e1-4a11-a375-e6e1aa88fef3,,,True,Duplicate,Denise,3543 W 58th St
707,e16c2d5af62f9b2e,1.43698923132e+12,,7/16/2015 4:05:19,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_580655d4-71b7-42ab-9c0a-84196609f0d5.jpg,41.7880419,-87.7139274,,93.3809967,network,,Gdr,d6a5661c-bf4b-46f4-9231-c0a266081bc8,,,True,Duplicate,Denise,3612 W 58th St
708,e16c2d5af62f9b2e,1.43698937473e+12,,7/16/2015 4:05:20,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_af47e8d2-d8ff-4c9c-92ea-d9ca61433a85.jpg,41.78784804,-87.71447047,143.4795548,8.0,gps,,,c219c4fd-bb63-433c-b798-7497e812ad92,,,True,Duplicate,Denise,3633-3637 W 58th St
709,e16c2d5af62f9b2e,1.4369892674e+12,,7/16/2015 4:05:20,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_bc4cd0c3-57e3-43c8-93c5-80af56d871ea.jpg,41.78792091,-87.71380956,153.9290275,4.0,gps,208.8225708,Gdr,8f5020d2-7096-44f2-b767-fe3b753a3624,,,True,Duplicate,Denise,3608 W 58th St
710,e16c2d5af62f9b2e,1.43698933307e+12,,7/16/2015 4:05:20,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_b44c3290-a1fe-47d2-8150-1293f3534fa0.jpg,41.7879437,-87.7144773,,25.62299919,network,,Severe road damage ,1f226778-040d-4be7-8580-d7dec54e8fc5,,,True,Duplicate,Denise,3626 W 58th St
711,e16c2d5af62f9b2e,1.43698941586e+12,,7/16/2015 4:05:21,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_156b2c86-af97-46f0-9608-e07a1f97a386.jpg,41.7878805,-87.71474155,165.5687339,6.0,gps,,Entire street is like this ,80ec9879-5b04-4cd9-8fc6-93d40e87fe41,,,True,Duplicate,Denise,3633-3637 W 58th St
712,e16c2d5af62f9b2e,1.43698951377e+12,,7/16/2015 4:05:22,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_42c7d4f6-8e50-40e0-b44d-253ebd807d10.jpg,41.7880487,-87.7156334,,42.0,network,,,657bd675-5c4f-4143-b27d-92980831dc7e,,,True,Duplicate,Denise,5731-5799 S Lawndale Ave
713,e16c2d5af62f9b2e,1.43698955408e+12,,7/16/2015 4:05:22,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_a06b290a-d0c3-4920-a736-8ecd07bf904a.jpg,41.78839129,-87.71571725,166.6276105,6.0,gps,,,2ef4dc59-3ae4-442b-bdee-c6fd9ccc2b3f,,,True,Duplicate,Denise,5730-5798 S Lawndale Ave
714,e16c2d5af62f9b2e,1.43698967228e+12,,7/16/2015 4:05:23,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_69e2ed27-38c6-49d9-9d83-5376ede783ec.jpg,41.78932278,-87.7158981,135.2880135,16.0,gps,,,28c9fd04-a2d5-41ef-a079-3155510c0ccc,,,True,Duplicate,Denise,3701 W 57th St
715,e16c2d5af62f9b2e,1.43698975249e+12,,7/16/2015 4:05:23,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_f3a86bd3-975a-4f97-9a30-6a90f1a09d0e.jpg,41.78938744,-87.71580485,150.7126257,6.0,gps,,,432aec0b-05e0-44a1-8716-77fe7e22cca8,,,True,Duplicate,Denise,3701 W 57th St
716,e16c2d5af62f9b2e,1.43698978564e+12,,7/16/2015 4:05:24,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_a0528e7e-e20a-473c-b471-d6b19ba4faad.jpg,41.79014022,-87.71564475,155.482541,32.0,gps,255.6661987,,8c771979-1b9c-4936-b2e0-b55b0ede3331,,,True,Duplicate,Denise,5631-5699 S Lawndale Ave
717,e16c2d5af62f9b2e,1.43698991415e+12,,7/16/2015 4:05:24,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_82bf2002-89dd-4607-b674-326b1ba3f9ce.jpg,41.79020618,-87.71564322,157.225508,6.0,gps,,,11632ae7-ef24-41bd-9190-1976c10f6e07,,,True,Duplicate,Denise,5631-5699 S Lawndale Ave
718,e16c2d5af62f9b2e,1.43698994011e+12,,7/16/2015 4:05:24,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_500a42e9-7c36-40a4-9c77-9a5b1b94d407.jpg,41.7915417,-87.7158972,,37.5,network,,,59531258-face-458b-8177-dfbccac70f4a,,,True,Duplicate,Denise,3700 W 56th St
719,e16c2d5af62f9b2e,1.43699013878e+12,,7/16/2015 4:05:25,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_bb271c57-bf1a-403a-b1c1-943b2990a643.jpg,41.79141244,-87.71567684,151.2943834,6.0,gps,,,5bb706c4-c5d6-4a85-9b63-cfac28d4cfd3,,,True,Duplicate,Denise,5601-5629 S Lawndale Ave
720,e16c2d5af62f9b2e,1.43699020825e+12,,7/16/2015 4:05:25,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_f6755f84-441b-48b5-a23e-3efcbfefa9f3.jpg,41.79153345,-87.71504894,160.6095205,6.0,gps,,,5698c80c-3416-4e36-9567-211373311b38,,,True,Duplicate,Denise,3640 W 56th St
721,e16c2d5af62f9b2e,1.43699028988e+12,,7/16/2015 4:05:26,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_ea7bd937-139a-4dd6-842c-ebe0f327cce5.jpg,41.79156632,-87.71355205,155.7361803,32.0,gps,,,dcfb6d68-a784-41de-8799-5be8e2f884ed,,,True,Duplicate,Denise,3600 W 56th St
722,e16c2d5af62f9b2e,1.43699024775e+12,,7/16/2015 4:05:26,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_8d23c985-2827-4d89-a60b-7123697348a1.jpg,41.79158105,-87.71399683,149.2273556,8.0,gps,102.3459091,,339a2401-88f0-4539-a057-47df12e9baa1,,,True,Duplicate,Denise,3612 W 56th St
723,e16c2d5af62f9b2e,1.43699160981e+12,,7/16/2015 4:05:27,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_510ad182-6934-42e1-8b3b-090500313727.jpg,41.7878654,-87.7206847,,37.5,network,,,89459a4b-bd3c-4777-9479-2d296ec8da2f,,,True,Duplicate,Denise,3900 W 58th St
724,e16c2d5af62f9b2e,1.43699164439e+12,,7/16/2015 4:05:27,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_b384e5a1-d455-4be8-a178-fc29d9314afb.jpg,41.7879765,-87.7210339,,36.49599838,network,,,9bb2d214-7e7e-4a0e-b638-7d699b268a76,,,True,Duplicate,Denise,3908 W 58th St
725,e16c2d5af62f9b2e,1.43699170106e+12,,7/16/2015 4:05:28,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_5f9e3bd8-4c2a-4690-b872-1db530f17bd1.jpg,41.78777403,-87.72112166,173.3666305,8.0,gps,,Gdr on all of the street ,fe79e843-92e4-4eca-977e-6ca178772f81,,,True,Duplicate,Denise,3913 W 58th St
726,e16c2d5af62f9b2e,1.43699172693e+12,,7/16/2015 4:05:28,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_66f9e934-a299-4902-8ed2-d18930acdb4a.jpg,41.78781129,-87.72160733,153.4552151,8.0,gps,,,d9794fa5-d54f-4bfa-b151-d60460e01598,,,True,Duplicate,Denise,3924 W 58th St
727,e16c2d5af62f9b2e,1.43699174776e+12,,7/16/2015 4:05:28,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_91a7a8fd-8dc7-49bd-b52d-f1762c77af91.jpg,41.78781652,-87.72187083,152.7072658,8.0,gps,259.8869629,,8b941923-39ff-433e-ad94-09fb49a1f099,,,True,Duplicate,Denise,3930 W 58th St
728,e16c2d5af62f9b2e,1.43699179191e+12,,7/16/2015 4:05:29,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_123fb743-09b9-410c-8630-ffb185333da7.jpg,41.78781728,-87.72197132,146.863285,8.0,gps,259.8869629,,da0f7b06-253e-4709-bc23-a9166ae201f9,,,True,Duplicate,Denise,3934 W 58th St
729,e16c2d5af62f9b2e,1.43699188493e+12,,7/16/2015 4:05:29,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_6690f6e7-8688-490d-b38b-05a191defb1b.jpg,41.78783045,-87.72265832,146.5869091,12.0,gps,,,141b1aed-e315-4f3b-a112-af0a2ae52fc1,,,True,Duplicate,Denise,3952 W 58th St
730,e16c2d5af62f9b2e,1.43699195434e+12,,7/16/2015 4:05:30,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_1bc70e61-8f88-4cea-96d5-073b8a7fc0ab.jpg,41.78770532,-87.72392949,139.5583396,8.0,gps,,Gdr down road ,0693079c-f1bf-44e5-98ac-b7dec6cae71e,,,True,Duplicate,Denise,4023 W 58th St
731,e16c2d5af62f9b2e,1.43699190821e+12,,7/16/2015 4:05:30,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_ca00220d-e67d-4590-87c9-40cf661b0e7c.jpg,41.7879548,-87.7237364,,30.0,network,,,a5feb2ec-f1d2-4329-8393-1ea4239ed083,,,True,Duplicate,Denise,4014 W 58th St
732,e16c2d5af62f9b2e,1.43699201418e+12,,7/16/2015 4:05:31,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_d7e92c68-82fb-474d-8986-8ca2fc11040e.jpg,41.78776981,-87.72476034,130.7353419,16.0,gps,,,ad7ab76f-2855-4bbb-8d54-3f62c7f72ece,,,True,Duplicate,Denise,4044 W 58th St
733,e16c2d5af62f9b2e,1.43699212681e+12,,7/16/2015 4:05:31,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_c26a7c95-2f39-4f27-a076-bf32820b459c.jpg,41.7879495,-87.7255094,,48.52299881,network,,,7a87d78b-49a9-4917-8938-0f0275f62dc8,,,True,Duplicate,Denise,5732-5798 S Karlov Ave
734,e16c2d5af62f9b2e,1.43699215504e+12,,7/16/2015 4:05:31,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_255bff4a-bfef-4d3f-b5b8-7e2e6b0f164c.jpg,41.78822968,-87.72560316,139.2269554,12.0,gps,,,8bdc9db9-656a-44c9-b23e-7dc438fce1f5,,,True,Duplicate,Denise,5732-5798 S Karlov Ave
735,e16c2d5af62f9b2e,1.43699222846e+12,,7/16/2015 4:05:32,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_d1015f20-0440-4e98-86d8-fc3090e89052.jpg,41.78827079,-87.725597,143.5517578,8.0,gps,,,1860d1cf-90b1-4b61-a30e-3a15fd528eb7,,,True,Duplicate,Denise,5732-5798 S Karlov Ave
736,e16c2d5af62f9b2e,1.43699229223e+12,,7/16/2015 4:05:32,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_9ca52372-e86a-400a-b8f4-e09e9bb3a880.jpg,41.78892772,-87.72562272,149.4420056,8.0,gps,,,c8230426-bc1f-4286-89b6-de3b2a30d048,,,True,Duplicate,Denise,4100 W 57th Pl
737,e16c2d5af62f9b2e,1.43699241307e+12,,7/16/2015 4:05:33,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_bdc8f35f-603e-4845-9a55-7a1a73803964.jpg,41.78953134,-87.72559246,151.6328802,16.0,gps,,,4328b9dd-2ba3-4036-bf1c-813c30856281,,,True,Duplicate,Denise,4101 W 57th St
738,e16c2d5af62f9b2e,1.43699243427e+12,,7/16/2015 4:05:34,,0.0,0.0,,,,,,ea560d6f-3a8a-4e75-9f26-29e24c35df4b,,,True,Duplicate,Denise,
739,e16c2d5af62f9b2e,1.43699305936e+12,,7/16/2015 4:05:34,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_47dff812-177f-4283-a83b-db4bd35f36a6.jpg,41.78757562,-87.7290895,159.6343625,16.0,gps,,,d0e34b4e-ffaa-43dd-9bd6-0fac7b788300,,,True,Duplicate,Denise,5803 S Tripp Ave
740,e16c2d5af62f9b2e,1.43699318909e+12,,7/16/2015 4:05:35,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_b209ba63-fae3-4dec-82ee-e7ac5e00606b.jpg,41.78691828,-87.7290282,162.3646977,12.0,gps,,,ca0f55b4-593c-46b7-a5c6-f419804cd202,,,True,Duplicate,Denise,5823 S Tripp Ave
741,e16c2d5af62f9b2e,1.43699315467e+12,,7/16/2015 4:05:35,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_92703436-0d74-4a1a-b58e-649593f40dd2.jpg,41.78749526,-87.72908412,151.904178,4.0,gps,,,2f15a95e-5ec1-4488-ba94-5930aa5af3e8,,,True,Duplicate,Denise,5803 S Tripp Ave
742,e16c2d5af62f9b2e,1.43699326354e+12,,7/16/2015 4:05:36,,0.0,0.0,,,,,,990eff40-a1cb-419f-aeda-90263ae0df62,,,True,Duplicate,Denise,
743,e16c2d5af62f9b2e,1.4369935392e+12,,7/16/2015 4:05:36,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_e65d6151-6930-4455-b06d-8fe8f96c9093.jpg,41.7852871,-87.72894263,147.6162314,4.0,gps,160.8027191,,fd5c3053-be0b-45b5-a8c5-48567593ae9b,,,True,Duplicate,Denise,5921 S Tripp Ave
744,e16c2d5af62f9b2e,1.43699325956e+12,,7/16/2015 4:05:36,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_1c2a8e55-6155-41a8-88c9-c8008c109e76.jpg,41.78667761,-87.72901309,152.4951194,6.0,gps,,,f4f413a9-a7d0-4b55-9789-63a9ebac240b,,,True,Duplicate,Denise,5833 S Tripp Ave
745,e16c2d5af62f9b2e,1.4369936596e+12,,7/16/2015 4:05:37,,0.0,0.0,,,,,,a6dcd320-abc2-4a3c-a79d-75d5c3d84ed8,,,True,Duplicate,Denise,
746,e16c2d5af62f9b2e,1.4369937833e+12,,7/16/2015 4:05:37,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_34f78df8-d967-4f7d-af8f-4e5592b23e86.jpg,41.78447021,-87.72907448,153.2944152,8.0,gps,,,4398a725-f22d-4475-bfe1-a038f59389b3,,,True,Duplicate,Denise,5944 S Tripp Ave
747,e16c2d5af62f9b2e,1.43699407741e+12,,7/16/2015 4:05:38,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_deaaa0f2-1592-46e4-9e62-3665048e14ae.jpg,41.78392788,-87.72783871,166.7646183,6.0,gps,,,43d9a014-7a41-4966-9def-5bff888bcd42,,,True,Duplicate,Denise,6004 S Keeler Ave
748,e16c2d5af62f9b2e,1.43699411636e+12,,7/16/2015 4:05:38,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_58e3e5be-0726-498b-a95c-a4310f5f6525.jpg,41.784027,-87.7277343,,53.48300171,network,,,d6e1bd1c-55b3-483e-92bc-29b66a396675,,,True,Duplicate,Denise,4151-4199 W 60th St
749,e16c2d5af62f9b2e,1.43699425523e+12,,7/16/2015 4:05:39,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_3dea3ff5-7009-4dbb-84b3-582bd47908d7.jpg,41.7828987,-87.72777224,144.3613097,12.0,gps,,,f4d1e5f5-57e8-4fab-879e-7f07ac3cc687,,,True,Duplicate,Denise,6036 S Keeler Ave
750,e16c2d5af62f9b2e,1.43699423511e+12,,7/16/2015 4:05:39,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_20b18014-95f1-4647-a840-5a734f767603.jpg,41.78331275,-87.72785542,161.076191,4.0,gps,,,97013ee9-af20-48c3-a62a-d21a65e18656,,,True,Duplicate,Denise,6022 S Keeler Ave
751,e16c2d5af62f9b2e,1.43699433237e+12,,7/16/2015 4:05:40,,0.0,0.0,,,,,,14238524-70b0-4dd3-b335-5ddb18308871,,,True,Duplicate,Denise,
752,e16c2d5af62f9b2e,1.4369943288e+12,,7/16/2015 4:05:40,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_3da3f5e8-ff4f-486d-ae28-a47b34e15159.jpg,41.7826718,-87.7278257,,36.0,network,,,16215307-9afb-4907-bad8-50a5ccb10c80,,,True,Duplicate,Denise,6044 S Keeler Ave
753,e16c2d5af62f9b2e,1.43699428298e+12,,7/16/2015 4:05:40,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_fb93653e-ecfe-4b3d-b422-4cc45897f85b.jpg,41.7828987,-87.72777224,136.5997252,6.0,gps,,,9b610174-64a8-48ec-b502-550f940a0e9c,,,True,Duplicate,Denise,6036 S Keeler Ave
754,e16c2d5af62f9b2e,1.43699497414e+12,,7/16/2015 4:05:41,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_91327f28-9605-476a-8052-86b768639263.jpg,41.77784408,-87.7275907,149.2437454,6.0,gps,,,73bc654e-d21b-4d87-b809-3166fb767d81,,,True,Duplicate,Denise,6325 S Keeler Ave
755,e16c2d5af62f9b2e,1.43699492934e+12,,7/16/2015 4:05:41,http://plus.epicollect.net//RDCEP_Urban_Research_2015/Beta/__getImage?img=Beta_image_464fee46-2652-444f-9c0f-57422b1cb6f2.jpg,41.77804617,-87.7276821,150.8087945,8.0,gps,,,76bda3f6-b25c-4c64-975d-c2a0f740ef51,,,True,Duplicate,Denise,6316 S Keeler Ave
