,Date,Lat,Long,Type,Value,Unit
11489,2006-12-01,41.965485,-87.749928,Air-Lead,0.01,
11490,2006-12-13,41.965485,-87.749928,Air-Lead,0.02,
11491,2006-12-19,41.965485,-87.749928,Air-Lead,0.02,
11492,2006-12-25,41.965485,-87.749928,Air-Lead,0.01,
11493,2006-12-31,41.965485,-87.749928,Air-Lead,0.01,
11494,2006-01-05,41.965193,-87.876265,Air-Lead,0.01,
11495,2006-01-11,41.965193,-87.876265,Air-Lead,0.02,
11496,2006-01-17,41.965193,-87.876265,Air-Lead,0.02,
11497,2006-01-23,41.965193,-87.876265,Air-Lead,0.03,
11498,2006-02-08,41.965193,-87.876265,Air-Lead,0.01,
11499,2006-02-10,41.965193,-87.876265,Air-Lead,0.01,
11500,2006-02-16,41.965193,-87.876265,Air-Lead,0.01,
11501,2006-02-22,41.965193,-87.876265,Air-Lead,0.01,
11502,2006-02-25,41.965193,-87.876265,Air-Lead,0.01,
11503,2006-02-28,41.965193,-87.876265,Air-Lead,0.01,
11504,2006-03-06,41.965193,-87.876265,Air-Lead,0.01,
11505,2006-03-12,41.965193,-87.876265,Air-Lead,0.01,
11506,2006-03-18,41.965193,-87.876265,Air-Lead,0.01,
11507,2006-03-24,41.965193,-87.876265,Air-Lead,0.01,
11508,2006-04-05,41.965193,-87.876265,Air-Lead,0.02,
11509,2006-04-11,41.965193,-87.876265,Air-Lead,0.01,
11510,2006-04-17,41.965193,-87.876265,Air-Lead,0.01,
11511,2006-04-23,41.965193,-87.876265,Air-Lead,0.01,
11512,2006-04-29,41.965193,-87.876265,Air-Lead,0.01,
11513,2006-05-05,41.965193,-87.876265,Air-Lead,0.01,
11514,2006-05-11,41.965193,-87.876265,Air-Lead,0.01,
11515,2006-05-17,41.965193,-87.876265,Air-Lead,0.01,
11516,2006-05-23,41.965193,-87.876265,Air-Lead,0.02,
11517,2006-05-29,41.965193,-87.876265,Air-Lead,0.01,
11518,2006-06-04,41.965193,-87.876265,Air-Lead,0.01,
11519,2006-06-10,41.965193,-87.876265,Air-Lead,0.01,
11520,2006-06-16,41.965193,-87.876265,Air-Lead,0.01,
11521,2006-06-22,41.965193,-87.876265,Air-Lead,0.01,
11522,2006-06-28,41.965193,-87.876265,Air-Lead,0.01,
11523,2006-07-04,41.965193,-87.876265,Air-Lead,0.04,
11524,2006-07-10,41.965193,-87.876265,Air-Lead,0.01,
11525,2006-07-16,41.965193,-87.876265,Air-Lead,0.01,
11526,2006-07-22,41.965193,-87.876265,Air-Lead,0.01,
11527,2006-07-28,41.965193,-87.876265,Air-Lead,0.01,
11528,2006-08-03,41.965193,-87.876265,Air-Lead,0.01,
11529,2006-08-09,41.965193,-87.876265,Air-Lead,0.01,
11530,2006-08-18,41.965193,-87.876265,Air-Lead,0.02,
11531,2006-08-22,41.965193,-87.876265,Air-Lead,0.01,
11532,2006-08-27,41.965193,-87.876265,Air-Lead,0.01,
11533,2006-09-02,41.965193,-87.876265,Air-Lead,0.01,
11534,2006-09-08,41.965193,-87.876265,Air-Lead,0.01,
11535,2006-09-14,41.965193,-87.876265,Air-Lead,0.01,
11536,2006-09-20,41.965193,-87.876265,Air-Lead,0.01,
11537,2006-09-26,41.965193,-87.876265,Air-Lead,0.01,
11538,2006-10-08,41.965193,-87.876265,Air-Lead,0.03,
11539,2006-10-11,41.965193,-87.876265,Air-Lead,0.01,
11540,2006-10-14,41.965193,-87.876265,Air-Lead,0.01,
11541,2006-10-29,41.965193,-87.876265,Air-Lead,0.01,
11542,2006-11-01,41.965193,-87.876265,Air-Lead,0.01,
11543,2006-11-07,41.965193,-87.876265,Air-Lead,0.02,
11544,2006-11-13,41.965193,-87.876265,Air-Lead,0.01,
11545,2006-11-19,41.965193,-87.876265,Air-Lead,0.01,
11546,2006-11-25,41.965193,-87.876265,Air-Lead,0.01,
11547,2006-12-01,41.965193,-87.876265,Air-Lead,0.01,
11548,2006-12-07,41.965193,-87.876265,Air-Lead,0.01,
11549,2006-12-13,41.965193,-87.876265,Air-Lead,0.01,
11550,2006-12-19,41.965193,-87.876265,Air-Lead,0.01,
11551,2006-12-25,41.965193,-87.876265,Air-Lead,0.01,
11552,2006-12-31,41.965193,-87.876265,Air-Lead,0.01,
11553,2006-01-05,41.782766,-87.80537700000002,Air-Lead,0.01,
11554,2006-01-11,41.782766,-87.80537700000002,Air-Lead,0.02,
11555,2006-01-17,41.782766,-87.80537700000002,Air-Lead,0.01,
11556,2006-01-23,41.782766,-87.80537700000002,Air-Lead,0.02,
11557,2006-01-29,41.782766,-87.80537700000002,Air-Lead,0.01,
11558,2006-02-04,41.782766,-87.80537700000002,Air-Lead,0.01,
11559,2006-02-10,41.782766,-87.80537700000002,Air-Lead,0.06,
11560,2006-02-16,41.782766,-87.80537700000002,Air-Lead,0.01,
11561,2006-02-22,41.782766,-87.80537700000002,Air-Lead,0.03,
11562,2006-02-28,41.782766,-87.80537700000002,Air-Lead,0.02,
11563,2006-03-06,41.782766,-87.80537700000002,Air-Lead,0.02,
11564,2006-03-12,41.782766,-87.80537700000002,Air-Lead,0.01,
11565,2006-03-24,41.782766,-87.80537700000002,Air-Lead,0.01,
11566,2006-03-30,41.782766,-87.80537700000002,Air-Lead,0.01,
11567,2006-04-05,41.782766,-87.80537700000002,Air-Lead,0.01,
11568,2006-04-11,41.782766,-87.80537700000002,Air-Lead,0.02,
11569,2006-04-17,41.782766,-87.80537700000002,Air-Lead,0.03,
11570,2006-04-23,41.782766,-87.80537700000002,Air-Lead,0.01,
11571,2006-04-29,41.782766,-87.80537700000002,Air-Lead,0.01,
11572,2006-05-05,41.782766,-87.80537700000002,Air-Lead,0.02,
11573,2006-05-11,41.782766,-87.80537700000002,Air-Lead,0.01,
11574,2006-05-17,41.782766,-87.80537700000002,Air-Lead,0.02,
11575,2006-05-23,41.782766,-87.80537700000002,Air-Lead,0.03,
11576,2006-06-04,41.782766,-87.80537700000002,Air-Lead,0.02,
11577,2006-06-10,41.782766,-87.80537700000002,Air-Lead,0.01,
11578,2006-06-16,41.782766,-87.80537700000002,Air-Lead,0.04,
11579,2006-06-22,41.782766,-87.80537700000002,Air-Lead,0.02,
11580,2006-06-28,41.782766,-87.80537700000002,Air-Lead,0.02,
11581,2006-07-04,41.782766,-87.80537700000002,Air-Lead,0.04,
11582,2006-07-10,41.782766,-87.80537700000002,Air-Lead,0.02,
11583,2006-07-22,41.782766,-87.80537700000002,Air-Lead,0.01,
11584,2006-07-28,41.782766,-87.80537700000002,Air-Lead,0.02,
11585,2006-08-03,41.782766,-87.80537700000002,Air-Lead,0.01,
11586,2006-08-09,41.782766,-87.80537700000002,Air-Lead,0.01,
11587,2006-08-15,41.782766,-87.80537700000002,Air-Lead,0.02,
11588,2006-08-21,41.782766,-87.80537700000002,Air-Lead,0.02,
11589,2006-08-27,41.782766,-87.80537700000002,Air-Lead,0.01,
11590,2006-09-02,41.782766,-87.80537700000002,Air-Lead,0.01,
11591,2006-09-08,41.782766,-87.80537700000002,Air-Lead,0.01,
11592,2006-09-14,41.782766,-87.80537700000002,Air-Lead,0.02,
11593,2006-09-20,41.782766,-87.80537700000002,Air-Lead,0.01,
11594,2006-09-26,41.782766,-87.80537700000002,Air-Lead,0.03,
11595,2006-10-02,41.782766,-87.80537700000002,Air-Lead,0.01,
11596,2006-10-08,41.782766,-87.80537700000002,Air-Lead,0.02,
11597,2006-10-20,41.782766,-87.80537700000002,Air-Lead,0.05,
11598,2006-10-26,41.782766,-87.80537700000002,Air-Lead,0.02,
11599,2006-11-01,41.782766,-87.80537700000002,Air-Lead,0.02,
11600,2006-11-07,41.782766,-87.80537700000002,Air-Lead,0.03,
11601,2006-11-13,41.782766,-87.80537700000002,Air-Lead,0.01,
11602,2006-11-19,41.782766,-87.80537700000002,Air-Lead,0.01,
11603,2006-11-25,41.782766,-87.80537700000002,Air-Lead,0.01,
11604,2006-12-01,41.782766,-87.80537700000002,Air-Lead,0.01,
11605,2006-12-07,41.782766,-87.80537700000002,Air-Lead,0.01,
11606,2006-12-13,41.782766,-87.80537700000002,Air-Lead,0.03,
11607,2006-12-19,41.782766,-87.80537700000002,Air-Lead,0.01,
11608,2006-12-25,41.782766,-87.80537700000002,Air-Lead,0.01,
11609,2006-12-31,41.782766,-87.80537700000002,Air-Lead,0.01,
11610,2008-01-01,41.687165,-87.539315,Air-Lead,0.03,
11611,2008-01-07,41.687165,-87.539315,Air-Lead,0.01,
11612,2008-01-13,41.687165,-87.539315,Air-Lead,0.06,
11613,2008-01-19,41.687165,-87.539315,Air-Lead,0.11,
11614,2008-01-25,41.687165,-87.539315,Air-Lead,0.01,
11615,2008-01-31,41.687165,-87.539315,Air-Lead,0.02,
11616,2008-02-06,41.687165,-87.539315,Air-Lead,0.01,
11617,2008-02-12,41.687165,-87.539315,Air-Lead,0.02,
11618,2008-02-18,41.687165,-87.539315,Air-Lead,0.11,
11619,2008-02-24,41.687165,-87.539315,Air-Lead,0.02,
11620,2008-03-01,41.687165,-87.539315,Air-Lead,0.02,
11621,2008-03-07,41.687165,-87.539315,Air-Lead,0.01,
11622,2008-03-13,41.687165,-87.539315,Air-Lead,0.06,
11623,2008-03-19,41.687165,-87.539315,Air-Lead,0.02,
11624,2008-03-25,41.687165,-87.539315,Air-Lead,0.07,
11625,2008-03-31,41.687165,-87.539315,Air-Lead,0.02,
11626,2008-04-06,41.687165,-87.539315,Air-Lead,0.02,
11627,2008-04-12,41.687165,-87.539315,Air-Lead,0.02,
11628,2008-04-18,41.687165,-87.539315,Air-Lead,0.02,
11629,2008-04-24,41.687165,-87.539315,Air-Lead,0.02,
11630,2008-04-30,41.687165,-87.539315,Air-Lead,0.02,
11631,2008-05-06,41.687165,-87.539315,Air-Lead,0.06,
11632,2008-05-12,41.687165,-87.539315,Air-Lead,0.02,
11633,2008-05-18,41.687165,-87.539315,Air-Lead,0.02,
11634,2008-05-24,41.687165,-87.539315,Air-Lead,0.02,
11635,2008-05-30,41.687165,-87.539315,Air-Lead,0.03,
11636,2008-06-05,41.687165,-87.539315,Air-Lead,0.01,
11637,2008-06-11,41.687165,-87.539315,Air-Lead,0.01,
11638,2008-06-17,41.687165,-87.539315,Air-Lead,0.09,
11639,2008-06-23,41.687165,-87.539315,Air-Lead,0.04,
11640,2008-06-29,41.687165,-87.539315,Air-Lead,0.03,
11641,2008-07-05,41.687165,-87.539315,Air-Lead,0.03,
11642,2008-07-11,41.687165,-87.539315,Air-Lead,0.02,
11643,2008-07-17,41.687165,-87.539315,Air-Lead,0.03,
11644,2008-07-23,41.687165,-87.539315,Air-Lead,0.01,
11645,2008-07-29,41.687165,-87.539315,Air-Lead,0.03,
11646,2008-08-04,41.687165,-87.539315,Air-Lead,0.02,
11647,2008-08-10,41.687165,-87.539315,Air-Lead,0.01,
11648,2008-08-16,41.687165,-87.539315,Air-Lead,0.02,
11649,2008-08-22,41.687165,-87.539315,Air-Lead,0.02,
11650,2008-08-28,41.687165,-87.539315,Air-Lead,0.02,
11651,2008-09-03,41.687165,-87.539315,Air-Lead,0.01,
11652,2008-09-09,41.687165,-87.539315,Air-Lead,0.01,
11653,2008-09-15,41.687165,-87.539315,Air-Lead,0.01,
11654,2008-09-21,41.687165,-87.539315,Air-Lead,0.03,
11655,2008-09-27,41.687165,-87.539315,Air-Lead,0.12,
11656,2008-10-03,41.687165,-87.539315,Air-Lead,0.01,
11657,2008-10-09,41.687165,-87.539315,Air-Lead,0.03,
11658,2008-10-15,41.687165,-87.539315,Air-Lead,0.01,
11659,2008-10-21,41.687165,-87.539315,Air-Lead,0.01,
11660,2008-10-27,41.687165,-87.539315,Air-Lead,0.01,
11661,2008-11-02,41.687165,-87.539315,Air-Lead,0.02,
11662,2008-11-08,41.687165,-87.539315,Air-Lead,0.1,
11663,2008-11-14,41.687165,-87.539315,Air-Lead,0.01,
11664,2008-11-20,41.687165,-87.539315,Air-Lead,0.02,
11665,2008-11-26,41.687165,-87.539315,Air-Lead,0.09,
11666,2008-12-02,41.687165,-87.539315,Air-Lead,0.01,
11667,2008-12-08,41.687165,-87.539315,Air-Lead,0.02,
11668,2008-12-14,41.687165,-87.539315,Air-Lead,0.02,
11669,2008-12-20,41.687165,-87.539315,Air-Lead,0.02,
11670,2008-12-26,41.687165,-87.539315,Air-Lead,0.01,
11671,2008-01-01,41.87372,-87.645326,Air-Lead,0.01,
11672,2008-01-07,41.87372,-87.645326,Air-Lead,0.11,
11673,2008-01-13,41.87372,-87.645326,Air-Lead,0.01,
11674,2008-01-19,41.87372,-87.645326,Air-Lead,0.02,
11675,2008-01-25,41.87372,-87.645326,Air-Lead,0.03,
11676,2008-01-31,41.87372,-87.645326,Air-Lead,0.01,
11677,2008-02-06,41.87372,-87.645326,Air-Lead,0.01,
11678,2008-02-12,41.87372,-87.645326,Air-Lead,0.02,
11679,2008-02-18,41.87372,-87.645326,Air-Lead,0.03,
11680,2008-02-24,41.87372,-87.645326,Air-Lead,0.04,
11681,2008-03-01,41.87372,-87.645326,Air-Lead,0.03,
11682,2008-03-07,41.87372,-87.645326,Air-Lead,0.04,
11683,2008-03-13,41.87372,-87.645326,Air-Lead,0.02,
11684,2008-03-19,41.87372,-87.645326,Air-Lead,0.02,
11685,2008-03-25,41.87372,-87.645326,Air-Lead,0.03,
11686,2008-03-31,41.87372,-87.645326,Air-Lead,0.02,
11687,2008-04-06,41.87372,-87.645326,Air-Lead,0.03,
11688,2008-04-12,41.87372,-87.645326,Air-Lead,0.01,
11689,2008-04-18,41.87372,-87.645326,Air-Lead,0.04,
11690,2008-04-24,41.87372,-87.645326,Air-Lead,0.03,
11691,2008-04-30,41.87372,-87.645326,Air-Lead,0.02,
11692,2008-05-06,41.87372,-87.645326,Air-Lead,0.14,
11693,2008-05-12,41.87372,-87.645326,Air-Lead,0.02,
11694,2008-05-18,41.87372,-87.645326,Air-Lead,0.03,
11695,2008-05-24,41.87372,-87.645326,Air-Lead,0.03,
11696,2008-05-30,41.87372,-87.645326,Air-Lead,0.04,
11697,2008-06-05,41.87372,-87.645326,Air-Lead,0.05,
11698,2008-06-11,41.87372,-87.645326,Air-Lead,0.05,
11699,2008-06-17,41.87372,-87.645326,Air-Lead,0.02,
11700,2008-06-23,41.87372,-87.645326,Air-Lead,0.02,
11701,2008-06-29,41.87372,-87.645326,Air-Lead,0.01,
11702,2008-07-05,41.87372,-87.645326,Air-Lead,0.03,
11703,2008-07-11,41.87372,-87.645326,Air-Lead,0.05,
11704,2008-07-17,41.87372,-87.645326,Air-Lead,0.07,
11705,2008-07-23,41.87372,-87.645326,Air-Lead,0.04,
11706,2008-07-29,41.87372,-87.645326,Air-Lead,0.04,
11707,2008-08-04,41.87372,-87.645326,Air-Lead,0.05,
11708,2008-08-10,41.87372,-87.645326,Air-Lead,0.04,
11709,2008-08-16,41.87372,-87.645326,Air-Lead,0.02,
11710,2008-08-22,41.87372,-87.645326,Air-Lead,0.05,
11711,2008-08-28,41.87372,-87.645326,Air-Lead,0.06,
11712,2008-09-03,41.87372,-87.645326,Air-Lead,0.12,
11713,2008-09-09,41.87372,-87.645326,Air-Lead,0.03,
11714,2008-09-15,41.87372,-87.645326,Air-Lead,0.02,
11715,2008-09-21,41.87372,-87.645326,Air-Lead,0.03,
11716,2008-09-27,41.87372,-87.645326,Air-Lead,0.04,
11717,2008-10-03,41.87372,-87.645326,Air-Lead,0.01,
11718,2008-10-09,41.87372,-87.645326,Air-Lead,0.04,
11719,2008-10-15,41.87372,-87.645326,Air-Lead,0.03,
11720,2008-10-21,41.87372,-87.645326,Air-Lead,0.02,
11721,2008-10-27,41.87372,-87.645326,Air-Lead,0.01,
11722,2008-11-02,41.87372,-87.645326,Air-Lead,0.02,
11723,2008-11-08,41.87372,-87.645326,Air-Lead,0.01,
11724,2008-11-14,41.87372,-87.645326,Air-Lead,0.02,
11725,2008-11-20,41.87372,-87.645326,Air-Lead,0.02,
11726,2008-11-26,41.87372,-87.645326,Air-Lead,0.03,
11727,2008-12-02,41.87372,-87.645326,Air-Lead,0.02,
11728,2008-12-08,41.87372,-87.645326,Air-Lead,0.02,
11729,2008-12-14,41.87372,-87.645326,Air-Lead,0.01,
11730,2008-12-20,41.87372,-87.645326,Air-Lead,0.01,
11731,2008-12-26,41.87372,-87.645326,Air-Lead,0.01,
11732,2008-01-01,41.670992,-87.732457,Air-Lead,0.01,
11733,2008-01-07,41.670992,-87.732457,Air-Lead,0.01,
11734,2008-01-13,41.670992,-87.732457,Air-Lead,0.01,
11735,2008-01-19,41.670992,-87.732457,Air-Lead,0.01,
11736,2008-01-31,41.670992,-87.732457,Air-Lead,0.02,
11737,2008-02-06,41.670992,-87.732457,Air-Lead,0.01,
11738,2008-02-12,41.670992,-87.732457,Air-Lead,0.01,
11739,2008-02-18,41.670992,-87.732457,Air-Lead,0.02,
11740,2008-02-24,41.670992,-87.732457,Air-Lead,0.01,
11741,2008-03-01,41.670992,-87.732457,Air-Lead,0.01,
11742,2008-03-07,41.670992,-87.732457,Air-Lead,0.01,
11743,2008-03-13,41.670992,-87.732457,Air-Lead,0.01,
11744,2008-03-19,41.670992,-87.732457,Air-Lead,0.01,
11745,2008-03-25,41.670992,-87.732457,Air-Lead,0.01,
11746,2008-03-31,41.670992,-87.732457,Air-Lead,0.01,
11747,2008-04-06,41.670992,-87.732457,Air-Lead,0.01,
11748,2008-04-12,41.670992,-87.732457,Air-Lead,0.01,
11749,2008-04-18,41.670992,-87.732457,Air-Lead,0.01,
11750,2008-04-24,41.670992,-87.732457,Air-Lead,0.01,
11751,2008-04-30,41.670992,-87.732457,Air-Lead,0.02,
11752,2008-05-06,41.670992,-87.732457,Air-Lead,0.01,
11753,2008-05-12,41.670992,-87.732457,Air-Lead,0.01,
11754,2008-05-24,41.670992,-87.732457,Air-Lead,0.01,
11755,2008-05-30,41.670992,-87.732457,Air-Lead,0.02,
11756,2008-06-05,41.670992,-87.732457,Air-Lead,0.01,
11757,2008-06-11,41.670992,-87.732457,Air-Lead,0.01,
11758,2008-06-17,41.670992,-87.732457,Air-Lead,0.01,
11759,2008-06-23,41.670992,-87.732457,Air-Lead,0.01,
11760,2008-06-29,41.670992,-87.732457,Air-Lead,0.01,
11761,2008-07-05,41.670992,-87.732457,Air-Lead,0.05,
11762,2008-07-11,41.670992,-87.732457,Air-Lead,0.01,
11763,2008-07-17,41.670992,-87.732457,Air-Lead,0.01,
11764,2008-07-23,41.670992,-87.732457,Air-Lead,0.01,
11765,2008-07-29,41.670992,-87.732457,Air-Lead,0.01,
11766,2008-08-04,41.670992,-87.732457,Air-Lead,0.01,
11767,2008-08-10,41.670992,-87.732457,Air-Lead,0.01,
11768,2008-08-16,41.670992,-87.732457,Air-Lead,0.01,
11769,2008-08-22,41.670992,-87.732457,Air-Lead,0.01,
11770,2008-08-28,41.670992,-87.732457,Air-Lead,0.02,
11771,2008-09-03,41.670992,-87.732457,Air-Lead,0.01,
11772,2008-09-09,41.670992,-87.732457,Air-Lead,0.01,
11773,2008-09-15,41.670992,-87.732457,Air-Lead,0.01,
11774,2008-09-21,41.670992,-87.732457,Air-Lead,0.02,
11775,2008-09-27,41.670992,-87.732457,Air-Lead,0.03,
11776,2008-10-03,41.670992,-87.732457,Air-Lead,0.01,
11777,2008-10-09,41.670992,-87.732457,Air-Lead,0.01,
11778,2008-10-15,41.670992,-87.732457,Air-Lead,0.01,
11779,2008-10-21,41.670992,-87.732457,Air-Lead,0.01,
11780,2008-11-02,41.670992,-87.732457,Air-Lead,0.02,
11781,2008-11-08,41.670992,-87.732457,Air-Lead,0.01,
11782,2008-11-14,41.670992,-87.732457,Air-Lead,0.01,
11783,2008-11-20,41.670992,-87.732457,Air-Lead,0.01,
11784,2008-11-26,41.670992,-87.732457,Air-Lead,0.02,
11785,2008-12-02,41.670992,-87.732457,Air-Lead,0.01,
11786,2008-12-08,41.670992,-87.732457,Air-Lead,0.01,
11787,2008-12-14,41.670992,-87.732457,Air-Lead,0.01,
11788,2008-12-20,41.670992,-87.732457,Air-Lead,0.01,
11789,2008-12-26,41.670992,-87.732457,Air-Lead,0.01,
11790,2008-01-01,42.139996,-87.799227,Air-Lead,0.01,
11791,2008-01-07,42.139996,-87.799227,Air-Lead,0.01,
11792,2008-01-13,42.139996,-87.799227,Air-Lead,0.01,
11793,2008-01-19,42.139996,-87.799227,Air-Lead,0.01,
11794,2008-01-25,42.139996,-87.799227,Air-Lead,0.01,
11795,2008-01-31,42.139996,-87.799227,Air-Lead,0.01,
11796,2008-02-06,42.139996,-87.799227,Air-Lead,0.01,
11797,2008-02-12,42.139996,-87.799227,Air-Lead,0.01,
11798,2008-02-18,42.139996,-87.799227,Air-Lead,0.01,
11799,2008-03-01,42.139996,-87.799227,Air-Lead,0.01,
11800,2008-03-07,42.139996,-87.799227,Air-Lead,0.01,
11801,2008-03-13,42.139996,-87.799227,Air-Lead,0.01,
11802,2008-03-19,42.139996,-87.799227,Air-Lead,0.01,
11803,2008-03-25,42.139996,-87.799227,Air-Lead,0.01,
11804,2008-03-31,42.139996,-87.799227,Air-Lead,0.01,
11805,2008-04-06,42.139996,-87.799227,Air-Lead,0.01,
11806,2008-04-12,42.139996,-87.799227,Air-Lead,0.01,
11807,2008-04-18,42.139996,-87.799227,Air-Lead,0.01,
11808,2008-04-24,42.139996,-87.799227,Air-Lead,0.01,
11809,2008-04-30,42.139996,-87.799227,Air-Lead,0.01,
11810,2008-05-06,42.139996,-87.799227,Air-Lead,0.01,
11811,2008-05-12,42.139996,-87.799227,Air-Lead,0.01,
11812,2008-05-18,42.139996,-87.799227,Air-Lead,0.01,
11813,2008-05-24,42.139996,-87.799227,Air-Lead,0.01,
11814,2008-05-30,42.139996,-87.799227,Air-Lead,0.01,
11815,2008-06-05,42.139996,-87.799227,Air-Lead,0.01,
11816,2008-06-14,42.139996,-87.799227,Air-Lead,0.01,
11817,2008-06-17,42.139996,-87.799227,Air-Lead,0.01,
11818,2008-06-23,42.139996,-87.799227,Air-Lead,0.01,
11819,2008-06-29,42.139996,-87.799227,Air-Lead,0.01,
11820,2008-07-05,42.139996,-87.799227,Air-Lead,0.01,
11821,2008-07-11,42.139996,-87.799227,Air-Lead,0.01,
11822,2008-07-17,42.139996,-87.799227,Air-Lead,0.01,
11823,2008-07-23,42.139996,-87.799227,Air-Lead,0.01,
11824,2008-07-29,42.139996,-87.799227,Air-Lead,0.01,
11825,2008-08-04,42.139996,-87.799227,Air-Lead,0.01,
11826,2008-08-10,42.139996,-87.799227,Air-Lead,0.01,
11827,2008-08-16,42.139996,-87.799227,Air-Lead,0.01,
11828,2008-08-22,42.139996,-87.799227,Air-Lead,0.01,
11829,2008-08-28,42.139996,-87.799227,Air-Lead,0.02,
11830,2008-09-09,42.139996,-87.799227,Air-Lead,0.01,
11831,2008-09-15,42.139996,-87.799227,Air-Lead,0.01,
11832,2008-09-21,42.139996,-87.799227,Air-Lead,0.02,
11833,2008-09-27,42.139996,-87.799227,Air-Lead,0.01,
11834,2008-10-03,42.139996,-87.799227,Air-Lead,0.01,
11835,2008-10-09,42.139996,-87.799227,Air-Lead,0.01,
11836,2008-10-15,42.139996,-87.799227,Air-Lead,0.01,
11837,2008-10-21,42.139996,-87.799227,Air-Lead,0.01,
11838,2008-10-27,42.139996,-87.799227,Air-Lead,0.01,
11839,2008-11-02,42.139996,-87.799227,Air-Lead,0.01,
11840,2008-11-14,42.139996,-87.799227,Air-Lead,0.01,
11841,2008-11-26,42.139996,-87.799227,Air-Lead,0.01,
11842,2008-12-02,42.139996,-87.799227,Air-Lead,0.01,
11843,2008-12-08,42.139996,-87.799227,Air-Lead,0.01,
11844,2008-12-17,42.139996,-87.799227,Air-Lead,0.01,
11845,2008-12-20,42.139996,-87.799227,Air-Lead,0.01,
11846,2008-12-26,42.139996,-87.799227,Air-Lead,0.01,
11847,2008-01-01,41.872202,-87.826165,Air-Lead,0.01,
11848,2008-01-07,41.872202,-87.826165,Air-Lead,0.02,
11849,2008-01-13,41.872202,-87.826165,Air-Lead,0.02,
11850,2008-01-19,41.872202,-87.826165,Air-Lead,0.01,
11851,2008-01-25,41.872202,-87.826165,Air-Lead,0.03,
11852,2008-01-31,41.872202,-87.826165,Air-Lead,0.03,
11853,2008-02-06,41.872202,-87.826165,Air-Lead,0.01,
11854,2008-02-12,41.872202,-87.826165,Air-Lead,0.02,
11855,2008-02-18,41.872202,-87.826165,Air-Lead,0.02,
11856,2008-02-24,41.872202,-87.826165,Air-Lead,0.02,
11857,2008-03-01,41.872202,-87.826165,Air-Lead,0.02,
11858,2008-03-07,41.872202,-87.826165,Air-Lead,0.02,
11859,2008-03-13,41.872202,-87.826165,Air-Lead,0.04,
11860,2008-03-19,41.872202,-87.826165,Air-Lead,0.01,
11861,2008-03-25,41.872202,-87.826165,Air-Lead,0.02,
11862,2008-03-31,41.872202,-87.826165,Air-Lead,0.02,
11863,2008-04-06,41.872202,-87.826165,Air-Lead,0.02,
11864,2008-04-12,41.872202,-87.826165,Air-Lead,0.01,
11865,2008-04-18,41.872202,-87.826165,Air-Lead,0.03,
11866,2008-04-24,41.872202,-87.826165,Air-Lead,0.04,
11867,2008-04-30,41.872202,-87.826165,Air-Lead,0.04,
11868,2008-05-06,41.872202,-87.826165,Air-Lead,0.04,
11869,2008-05-12,41.872202,-87.826165,Air-Lead,0.05,
11870,2008-05-18,41.872202,-87.826165,Air-Lead,0.02,
11871,2008-05-24,41.872202,-87.826165,Air-Lead,0.02,
11872,2008-05-30,41.872202,-87.826165,Air-Lead,0.03,
11873,2008-06-05,41.872202,-87.826165,Air-Lead,0.01,
11874,2008-06-11,41.872202,-87.826165,Air-Lead,0.02,
11875,2008-06-17,41.872202,-87.826165,Air-Lead,0.01,
11876,2008-06-23,41.872202,-87.826165,Air-Lead,0.02,
11877,2008-06-29,41.872202,-87.826165,Air-Lead,0.01,
11878,2008-07-05,41.872202,-87.826165,Air-Lead,0.04,
11879,2008-07-23,41.872202,-87.826165,Air-Lead,0.02,
11880,2008-07-29,41.872202,-87.826165,Air-Lead,0.03,
11881,2008-08-04,41.872202,-87.826165,Air-Lead,0.02,
11882,2008-08-10,41.872202,-87.826165,Air-Lead,0.01,
11883,2008-08-16,41.872202,-87.826165,Air-Lead,0.02,
11884,2008-08-22,41.872202,-87.826165,Air-Lead,0.02,
11885,2008-08-28,41.872202,-87.826165,Air-Lead,0.03,
11886,2008-09-03,41.872202,-87.826165,Air-Lead,0.01,
11887,2008-09-09,41.872202,-87.826165,Air-Lead,0.03,
11888,2008-09-15,41.872202,-87.826165,Air-Lead,0.02,
11889,2008-09-21,41.872202,-87.826165,Air-Lead,0.04,
11890,2008-09-27,41.872202,-87.826165,Air-Lead,0.03,
11891,2008-10-03,41.872202,-87.826165,Air-Lead,0.01,
11892,2008-10-09,41.872202,-87.826165,Air-Lead,0.04,
11893,2008-10-15,41.872202,-87.826165,Air-Lead,0.02,
11894,2008-10-21,41.872202,-87.826165,Air-Lead,0.06,
11895,2008-10-27,41.872202,-87.826165,Air-Lead,0.01,
11896,2008-11-02,41.872202,-87.826165,Air-Lead,0.03,
11897,2008-11-08,41.872202,-87.826165,Air-Lead,0.01,
11898,2008-11-14,41.872202,-87.826165,Air-Lead,0.01,
11899,2008-11-20,41.872202,-87.826165,Air-Lead,0.01,
11900,2008-11-26,41.872202,-87.826165,Air-Lead,0.03,
11901,2008-12-02,41.872202,-87.826165,Air-Lead,0.01,
11902,2008-12-08,41.872202,-87.826165,Air-Lead,0.01,
11903,2008-12-14,41.872202,-87.826165,Air-Lead,0.01,
11904,2008-12-20,41.872202,-87.826165,Air-Lead,0.02,
11905,2008-12-26,41.872202,-87.826165,Air-Lead,0.01,
11906,2008-01-01,41.965485,-87.749928,Air-Lead,0.02,
